Date,State,State Code,County,County Code,City,Address,Local Site Name,Site Num,CBSA Name,Latitude,Longitude,Sample Duration,Units of Measure,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI
2023-03-30,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.05,0.052,9,48,0.266667,0.6,7,7.0,0.419048,1.1,5,1.0,7.227778,26.3,4,25
2023-03-31,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035,0.052,9,48,0.108333,0.2,22,2.0,0.141667,0.2,0,0.0,5.429167,27.2,23,25
2023-04-01,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.029059,0.053,11,49,0.233333,0.4,23,5.0,0.2375,0.5,20,0.0,14.416667,37.6,20,35
2023-04-02,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040235,0.057,10,58,0.245833,0.4,0,5.0,0.258333,0.4,3,0.0,25.2625,369.9,13,152
2023-04-03,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049353,0.053,10,49,0.195833,0.4,8,5.0,0.370833,1.0,6,1.0,7.729167,25.5,7,24
2023-04-04,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042706,0.052,7,48,0.1,0.1,0,1.0,0.3125,0.6,6,0.0,1.945833,4.3,23,4
2023-04-05,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038583,0.05,12,46,0.138889,0.2,5,2.0,0.2,0.4,20,0.0,8.608333,20.1,20,19
2023-04-06,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046353,0.054,9,50,0.158333,0.2,0,2.0,0.158333,0.3,19,0.0,5.823529,17.8,4,16
2023-04-07,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044067,0.054,9,50,0.170833,0.3,8,3.0,0.220833,0.3,7,0.0,20.629167,371.7,7,153
2023-04-08,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040529,0.055,9,51,0.166667,0.2,0,2.0,0.341667,1.7,11,1.0,34.191667,361.6,20,151
2023-04-09,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037706,0.055,10,51,0.145833,0.2,0,2.0,0.141667,0.3,1,0.0,7.416667,11.0,5,10
2023-04-10,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037118,0.061,10,71,0.279167,0.4,3,5.0,0.295833,0.5,22,0.0,10.316667,20.8,7,19
2023-04-11,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038938,0.063,9,77,0.288235,0.5,0,6.0,0.314286,0.6,8,0.0,8.979167,23.2,8,22
2023-04-12,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044353,0.06,10,67,0.291667,0.6,6,7.0,0.470833,1.3,6,1.0,26.8875,367.6,16,152
2023-04-13,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045353,0.054,10,50,0.179167,0.3,7,3.0,0.4625,0.9,6,0.0,7.810526,24.1,2,23
2023-04-14,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042353,0.052,9,48,0.125,0.2,5,2.0,0.358333,0.4,0,0.0,5.375,15.5,23,14
2023-04-15,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046353,0.058,10,61,0.1625,0.2,0,2.0,0.4,1.7,22,1.0,9.5,22.5,19,21
2023-04-16,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038813,0.059,11,64,0.179167,0.3,22,3.0,0.670833,1.3,0,1.0,9.870833,32.3,22,30
2023-04-17,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043882,0.059,11,64,0.194444,0.3,0,3.0,0.416667,0.8,7,0.0,12.216667,25.9,6,24
2023-04-18,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.048529,0.059,9,64,0.19375,0.3,6,3.0,0.378947,0.8,6,0.0,7.7,33.6,6,31
2023-04-19,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.050706,0.057,10,58,0.1375,0.2,5,2.0,0.345833,0.8,6,0.0,17.3,203.8,12,120
2023-04-20,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047588,0.054,8,50,0.133333,0.2,7,2.0,0.25,0.4,6,0.0,18.866667,296.4,12,138
2023-04-21,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.034647,0.05,7,46,0.1,0.1,0,1.0,0.183333,0.3,4,0.0,6.404167,20.7,22,19
2023-04-22,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042941,0.048,10,44,0.129167,0.2,6,2.0,0.35,0.4,2,0.0,6.770833,22.4,5,21
2023-04-23,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041412,0.049,11,45,0.1,0.1,0,1.0,0.370833,0.5,0,0.0,3.2875,8.2,6,8
2023-04-24,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.0435,0.049,10,45,0.161111,0.2,5,2.0,0.3875,0.5,0,0.0,7.095833,15.1,6,14
2023-04-25,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047647,0.054,10,50,0.1375,0.2,5,2.0,0.379167,0.5,5,0.0,4.910526,12.4,4,11
2023-04-26,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040294,0.055,9,51,0.133333,0.2,6,2.0,0.345833,0.5,20,0.0,5.725,13.4,5,12
2023-04-27,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035647,0.05,10,46,0.1625,0.2,0,2.0,0.375,0.5,17,0.0,8.808333,21.2,21,20
2023-04-28,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.034,0.046,11,43,0.166667,0.3,5,3.0,0.375,0.8,5,0.0,9.85,29.5,5,27
2023-04-29,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.033765,0.051,11,47,0.15,0.2,1,2.0,0.333333,0.9,20,0.0,8.083333,17.7,2,16
2023-04-30,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043529,0.053,11,49,0.2125,0.3,0,3.0,0.391667,0.6,6,0.0,8.370833,33.6,21,31
2023-05-01,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049529,0.057,10,58,0.158333,0.2,0,2.0,0.458333,0.6,10,0.0,6.266667,21.3,5,20
2023-05-02,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.052667,0.055,12,51,0.1625,0.3,8,3.0,0.416667,0.8,5,0.0,7.379167,31.5,5,29
2023-05-03,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043647,0.054,9,50,0.129412,0.2,8,2.0,0.420833,0.6,20,0.0,4.7,11.5,4,10
2023-05-04,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045529,0.056,11,54,0.1,0.1,0,1.0,0.391667,0.6,6,0.0,5.3,13.2,5,12
2023-05-05,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.050176,0.06,11,67,0.158333,0.3,7,3.0,0.4375,0.8,6,0.0,9.816667,11.7,1,10
2023-05-06,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049235,0.056,10,54,0.129167,0.2,5,2.0,0.345833,0.4,6,0.0,9.7,9.7,0,8
2023-05-07,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039118,0.055,8,51,0.1375,0.2,5,2.0,0.366667,0.5,18,0.0,9.7,9.7,0,8
2023-05-08,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037706,0.047,10,44,0.2625,0.4,12,5.0,0.429167,1.0,12,1.0,9.7,9.7,0,8
2023-05-09,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046882,0.061,10,71,0.208333,0.4,7,5.0,0.542857,1.2,6,1.0,9.7,9.7,0,8
2023-05-10,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.055941,0.061,10,71,0.216667,0.4,7,5.0,0.520833,1.1,5,1.0,5.252941,9.7,0,8
2023-05-11,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045353,0.059,9,64,0.1,0.1,0,1.0,0.4375,0.6,12,0.0,4.995833,15.4,21,14
2023-05-12,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049,0.064,11,80,0.175,0.3,7,3.0,0.483333,0.8,6,0.0,10.7875,33.1,21,31
2023-05-13,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047176,0.052,13,48,0.125,0.2,0,2.0,0.366667,0.5,2,0.0,2.258333,5.1,20,5
2023-05-14,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041471,0.048,7,44,0.1,0.1,0,1.0,0.304167,0.4,0,0.0,3.316667,7.9,5,7
2023-05-15,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043235,0.049,9,45,0.1,0.1,0,1.0,0.3,0.4,7,0.0,3.1375,7.1,5,7
2023-05-16,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043357,0.057,10,58,0.122222,0.2,14,2.0,0.37619,0.6,6,0.0,5.295833,11.6,0,10
2023-05-17,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043353,0.057,9,58,0.129167,0.2,6,2.0,0.4625,1.0,7,1.0,10.0,21.0,6,20
2023-05-18,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038941,0.051,10,47,0.133333,0.2,5,2.0,0.466667,0.6,17,0.0,8.166667,19.4,5,18
2023-05-19,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043588,0.046,10,43,0.120833,0.2,19,2.0,0.408333,0.5,0,0.0,5.6125,14.4,5,13
2023-05-20,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.048059,0.058,10,61,0.179167,0.2,0,2.0,0.3375,0.5,20,0.0,3.379167,13.9,20,12
2023-05-21,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.048176,0.059,10,64,0.15,0.2,0,2.0,0.375,0.5,12,0.0,3.0125,6.1,13,6
2023-05-22,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041765,0.06,10,67,0.1375,0.2,5,2.0,0.438095,0.6,5,0.0,8.754167,22.1,21,21
2023-05-23,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044471,0.058,10,61,0.133333,0.2,21,2.0,0.4625,0.6,8,0.0,11.5,23.8,21,22
2023-05-24,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.0475,0.057,10,58,0.141667,0.2,0,2.0,0.504167,0.6,5,0.0,5.470833,15.5,5,14
2023-05-25,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042882,0.057,10,58,0.125,0.2,8,2.0,0.573913,2.2,18,3.0,5.247826,13.0,4,12
2023-05-26,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037941,0.047,10,44,0.116667,0.2,6,2.0,0.575,0.7,10,0.0,6.4625,24.7,2,23
2023-05-27,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.034471,0.049,8,45,0.1375,0.2,3,2.0,0.545833,0.6,0,0.0,8.1625,30.1,1,28
2023-05-28,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036471,0.052,11,48,0.15,0.3,5,3.0,0.5,0.6,18,0.0,8.425,25.8,23,24
2023-05-29,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040588,0.054,10,50,0.170833,0.3,4,3.0,0.5125,0.6,3,0.0,8.229167,19.8,4,18
2023-05-30,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039882,0.053,9,49,0.133333,0.2,6,2.0,0.364286,0.9,6,0.0,8.141667,20.7,5,19
2023-05-31,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043294,0.046,7,43,0.1,0.1,0,1.0,0.14,0.3,17,0.0,6.083333,19.7,2,18
2023-06-01,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043714,0.052,10,48,0.1,0.1,0,1.0,0.145833,0.3,21,0.0,5.538889,11.5,5,10
2023-06-02,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037353,0.056,10,54,0.104167,0.2,23,2.0,0.104167,0.3,6,0.0,4.991667,8.1,7,8
2023-06-03,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045882,0.055,11,51,0.154167,0.2,0,2.0,0.108333,0.3,6,0.0,5.55,8.9,1,8
2023-06-04,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.053176,0.06,10,67,0.1,0.1,0,1.0,0.079167,0.2,15,0.0,4.8625,7.2,2,7
2023-06-05,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.052706,0.058,10,61,0.1,0.1,0,1.0,0.0625,0.2,17,0.0,4.025,4.9,21,4
2023-06-06,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043588,0.06,9,67,0.1,0.1,0,1.0,0.079167,0.2,12,0.0,4.304167,7.9,21,7
2023-06-07,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044182,0.054,11,50,0.1,0.1,0,1.0,0.115,0.2,9,0.0,7.994444,14.5,23,13
2023-06-08,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045176,0.065,10,84,0.1,0.1,0,1.0,0.073913,0.2,20,0.0,6.620833,21.7,23,20
2023-06-09,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045941,0.062,9,74,0.158333,0.2,0,2.0,0.175,1.4,19,1.0,9.141667,24.3,3,23
2023-06-10,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046824,0.065,10,84,0.1125,0.2,5,2.0,0.1125,0.2,13,0.0,3.4,11.6,19,10
2023-06-11,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.032941,0.045,9,42,0.1,0.1,0,1.0,0.104167,0.2,3,0.0,4.720833,15.8,5,14
2023-06-12,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.048412,0.062,12,74,0.13125,0.2,5,2.0,0.191667,0.6,5,0.0,7.666667,21.0,4,20
2023-06-13,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045353,0.061,10,71,0.133333,0.2,5,2.0,0.116667,0.2,6,0.0,9.5125,25.0,5,24
2023-06-14,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.051294,0.061,10,71,0.1375,0.2,4,2.0,0.145833,0.3,5,0.0,6.579167,21.5,5,20
2023-06-15,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.052647,0.066,11,87,0.120833,0.2,19,2.0,0.166667,0.3,5,0.0,7.833333,25.7,21,24
2023-06-16,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046294,0.059,9,64,0.154167,0.2,0,2.0,0.108333,0.2,5,0.0,6.333333,22.0,6,21
2023-06-17,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045941,0.062,11,74,0.120833,0.2,6,2.0,0.125,0.3,22,0.0,7.725,20.6,21,19
2023-06-18,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.050294,0.062,10,74,0.1375,0.2,1,2.0,0.1875,0.4,1,0.0,6.05,18.1,1,17
2023-06-20,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.027706,0.044,11,41,0.1125,0.2,22,2.0,0.205263,0.5,14,0.0,7.113043,28.1,22,26
2023-06-21,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.031647,0.048,9,44,0.220833,0.4,7,5.0,0.2625,1.1,6,1.0,24.2,27.2,0,25
2023-06-27,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.032294,0.044,8,41,0.141667,0.2,4,2.0,0.290909,0.5,5,0.0,6.958333,13.1,16,12
2023-06-28,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036412,0.048,9,44,0.166667,0.3,8,3.0,0.26875,0.6,8,0.0,10.791667,27.1,2,25
2023-06-29,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035059,0.046,10,43,0.141667,0.2,4,2.0,0.220833,0.4,5,0.0,9.404167,24.8,4,23
2023-06-30,new mexico,35,bernalillo,1,albuquerque,2015 galena street se,San Jose,2022,"Albuquerque, NM",35.063569,-106.647503,8-HR RUN AVG BEGIN HOUR,Parts per million,0.052833,0.062,11,74,0.108333,0.2,22,2.0,0.208333,0.4,21,0.0,8.25,24.6,21,23
2023-01-01,new york,36,bronx,5,new york,200th street and southern bouldvard pfizer lab,PFIZER LAB SITE,133,"New York-Newark-Jersey City, NY-NJ-PA",40.8679,-73.87809,8-HR RUN AVG BEGIN HOUR,Parts per million,0.015588,0.028,9,26,0.284211,0.4,5,5.0,0.575,1.6,21,1.0,16.5125,34.5,20,32
2023-01-02,new york,36,bronx,5,new york,200th street and southern bouldvard pfizer lab,PFIZER LAB SITE,133,"New York-Newark-Jersey City, NY-NJ-PA",40.8679,-73.87809,8-HR RUN AVG BEGIN HOUR,Parts per million,0.006353,0.014,9,13,0.379167,0.4,0,5.0,1.045833,2.0,0,3.0,25.458333,37.5,18,35
2023-01-03,new york,36,bronx,5,new york,200th street and southern bouldvard pfizer lab,PFIZER LAB SITE,133,"New York-Newark-Jersey City, NY-NJ-PA",40.8679,-73.87809,8-HR RUN AVG BEGIN HOUR,Parts per million,0.001,0.001,7,1,0.572222,0.8,23,9.0,0.631818,1.2,23,1.0,28.441667,35.8,22,33
2023-01-04,new york,36,bronx,5,new york,200th street and southern bouldvard pfizer lab,PFIZER LAB SITE,133,"New York-Newark-Jersey City, NY-NJ-PA",40.8679,-73.87809,8-HR RUN AVG BEGIN HOUR,Parts per million,0.005294,0.008,20,7,0.525,0.8,0,9.0,0.508333,0.8,8,0.0,24.5,31.4,16,29
2023-01-05,new york,36,bronx,5,new york,200th street and southern bouldvard pfizer lab,PFIZER LAB SITE,133,"New York-Newark-Jersey City, NY-NJ-PA",40.8679,-73.87809,8-HR RUN AVG BEGIN HOUR,Parts per million,0.010882,0.013,14,12,0.2375,0.3,0,3.0,0.116667,0.6,6,0.0,11.795833,17.9,6,16
